-4.19616699219e-05; 0.00762796448544
-4.19616699219e-05; 0.0109866363928
-4.19616699219e-05; 0.0109866363928
-4.19616699219e-05; 0.0109866363928
0.259204149246; 0.320983886719
0.259204149246; 0.320983886719
0.259204149246; 0.320983886719
0.259204149246; 0.320983886719
0.259204149246; 0.320983886719
0.259204149246; 0.320983886719
0.74241399765; 0.803219079971
0.74241399765; 0.803219079971
0.74241399765; 0.803219079971
0.74241399765; 1.0010175705
0.99245595932; 1.0010175705
0.99245595932; 1.0010175705
0.743947982788; 0.677982509136
0.254601955414; 0.196305960417
0.254601955414; 0.196305960417
0.254601955414; 0.00762796448544
0.016832113266; 0.00762796448544
0.016832113266; 0.00762796448544
0.016832113266; 0.00762796448544
0.016832113266; 0.00762796448544
0.016832113266; 0.00762796448544
0.016832113266; 0.00762796448544
0.016832113266; 0.00762796448544
0.016832113266; 0.00762796448544
0.016832113266; 0.00762796448544
0.016832113266; 0.00762796448544
0.016832113266; 0.00762796448544
0.016832113266; 0.00762796448544
0.016832113266; 0.00762796448544
0.016832113266; -0.40084451437
-0.326783895493; -0.40084451437
-0.518533945084; -0.533032536507
-0.518533945084; -0.533032536507
-0.518533945084; -0.533032536507
-0.518533945084; -0.533032536507
-0.518533945084; -0.533032536507
-0.518533945084; -0.533032536507
-0.518533945084; -0.533032536507
-0.518533945084; -0.489374279976
-0.516999959946; -0.489374279976
-0.516999959946; -0.466880083084
-0.486320018768; -0.466880083084
-0.486320018768; -0.466880083084
-0.486320018768; -0.466880083084
-0.486320018768; -0.466880083084
-0.486320018768; -0.466880083084
-0.48478603363; -0.466880083084
-0.48478603363; -0.466880083084
-0.48478603363; -0.466880083084
-0.48478603363; -0.466880083084
-0.48478603363; -0.466880083084
-0.48478603363; -0.466880083084
-0.48478603363; -0.466880083084
-0.48478603363; -0.466880083084
-0.483252048492; -0.466880083084
-0.483252048492; -0.466880083084
-0.483252048492; -0.466880083084
-0.481718063354; -0.466880083084
-0.481718063354; -0.466880083084
-0.481718063354; -0.466880083084
-0.481718063354; -0.466880083084
-0.481718063354; -0.466880083084
-0.481718063354; -0.466880083084
-0.481718063354; -0.466880083084
-0.481718063354; -0.466880083084
-0.481718063354; -0.466880083084
-0.481718063354; -0.466880083084
-0.481718063354; -0.466880083084
-0.481718063354; -0.466880083084
-0.481718063354; -0.0429686456919
-0.119693994522; -0.0429686456919
-0.119693994522; -0.0429686456919
-0.119693994522; -0.0429686456919
0.312894105911; 0.329812467098
0.312894105911; 0.329812467098
0.312894105911; 0.329812467098
0.312894105911; 0.329812467098
0.312894105911; 0.329812467098
0.312894105911; 0.329812467098
0.312894105911; 0.329812467098
0.312894105911; 0.329812467098
0.312894105911; 0.329812467098
0.312894105911; 0.329812467098
0.312894105911; 0.329812467098
0.312894105911; 0.329812467098
0.312894105911; 0.328228473663
0.312894105911; 0.328228473663
0.312894105911; 0.328228473663
0.279145956039; 0.260782718658
0.279145956039; 0.260782718658
0.279145956039; 0.260782718658
0.277611970901; 0.260782718658
0.277611970901; 0.260782718658
0.277611970901; 0.260782718658
0.277611970901; 0.260782718658
